decision_date,ticker,status,reason
2019-01-02,BBDC3.SA,accepted,
2019-01-02,ELET6.SA,blocked,ambiguous_preferred_class_share_count
2019-01-02,NATU3.SA,accepted,
2019-01-02,BRAP4.SA,accepted,
2019-01-02,EQTL3.SA,accepted,
2019-01-02,AZUL4.SA,accepted,
2019-01-02,SANB11.SA,blocked,unsupported_share_class:UNT
2019-01-02,CSNA3.SA,accepted,
2019-01-02,SBSP3.SA,accepted,
2019-01-02,EMBR3.SA,accepted,
2019-01-02,IRBR3.SA,accepted,
2019-01-02,CVCB3.SA,accepted,
2019-01-02,MULT3.SA,accepted,
2019-01-02,WEGE3.SA,accepted,
2019-01-02,MRVE3.SA,accepted,
2019-01-02,CRFB3.SA,accepted,
2019-01-02,CSAN3.SA,accepted,
2019-01-02,HYPE3.SA,accepted,
2019-01-02,ENBR3.SA,accepted,
2019-01-02,CYRE3.SA,blocked,ambiguous_ordinary_share_count
2019-01-02,QUAL3.SA,blocked,ambiguous_ordinary_share_count
2019-01-02,TAEE11.SA,blocked,unsupported_share_class:UNT EJ  N2
2019-01-02,EGIE3.SA,accepted,
2019-01-02,SMLS3.SA,blocked,ambiguous_ordinary_share_count
2019-01-02,HGTX3.SA,accepted,
2019-01-02,GNDI3.SA,blocked,no_fre_share_count
2019-01-02,FLRY3.SA,accepted,
2019-01-02,SULA11.SA,blocked,unsupported_share_class:UNT EJ  N2
2019-01-02,PSSA3.SA,accepted,
2019-01-02,CSMG3.SA,accepted,
2019-01-02,SLCE3.SA,accepted,
2019-01-02,HAPV3.SA,blocked,no_fre_share_count
2019-01-02,BRSR6.SA,accepted,
2019-01-02,CESP6.SA,blocked,ambiguous_preferred_class_share_count
2019-01-02,ECOR3.SA,accepted,
2019-01-02,CPLE6.SA,accepted,
2019-01-02,LOGG3.SA,accepted,
2019-01-02,ENGI11.SA,blocked,unsupported_share_class:UNT     N2
2019-01-02,LIGT3.SA,accepted,
2019-01-02,SAPR11.SA,blocked,unsupported_share_class:UNT EJ  N2
2019-01-02,OIBR3.SA,accepted,
2019-01-02,MDIA3.SA,accepted,
2019-01-02,CMIG3.SA,accepted,
2019-01-02,GFSA3.SA,accepted,
2019-01-02,RAPT4.SA,accepted,
2019-01-02,BIDI4.SA,blocked,no_fre_share_count
2019-01-02,MRFG3.SA,accepted,
2019-01-02,MYPK3.SA,accepted,
2019-01-02,DTEX3.SA,blocked,no_fre_share_count
2019-01-02,TEND3.SA,accepted,
2019-01-02,TOTS3.SA,accepted,
2019-01-02,SMTO3.SA,accepted,
2019-01-02,MAGG3.SA,accepted,
2019-01-02,VIVR3.SA,blocked,ambiguous_ordinary_share_count
2019-01-02,BPAC11.SA,blocked,unsupported_share_class:UNT
2019-01-02,LCAM3.SA,blocked,ambiguous_ordinary_share_count
2019-01-02,EZTC3.SA,accepted,
2019-01-02,LAME3.SA,blocked,no_fre_share_count
2019-01-02,TIET11.SA,blocked,unsupported_share_class:UNT     N2
2019-01-02,QGEP3.SA,accepted,
2019-01-02,ALSC3.SA,accepted,
2019-01-02,SEER3.SA,blocked,ambiguous_ordinary_share_count
2019-01-02,POMO4.SA,accepted,
2019-01-02,CPFE3.SA,accepted,
2019-01-02,PDGR3.SA,blocked,no_fre_share_count
2019-01-02,BEEF3.SA,accepted,
2019-01-02,BRPR3.SA,blocked,ambiguous_ordinary_share_count
2019-01-02,PARD3.SA,accepted,
2019-01-02,ALUP11.SA,blocked,unsupported_share_class:UNT     N2
2019-01-02,GRND3.SA,accepted,
2019-01-02,TGMA3.SA,accepted,
2019-01-02,MPLU3.SA,accepted,
2019-01-02,VLID3.SA,accepted,
2019-01-02,ITUB3.SA,accepted,
2019-01-02,ENEV3.SA,blocked,ambiguous_ordinary_share_count
2019-01-02,ALPA4.SA,accepted,
2019-01-02,PRIO3.SA,accepted,
2019-01-02,UNIP6.SA,accepted,
2019-01-02,MOVI3.SA,blocked,Missing annual/current/comparative CVM value for 3.01 of MOVI3.SA
2019-01-02,LEVE3.SA,accepted,
2019-01-02,DIRR3.SA,accepted,
2019-01-02,ABCB4.SA,accepted,
2019-01-02,RLOG3.SA,blocked,ambiguous_ordinary_share_count
2019-01-02,MEAL3.SA,accepted,
2019-01-02,OIBR4.SA,accepted,
2019-01-02,EVEN3.SA,accepted,
2019-01-02,STBP3.SA,accepted,
2019-01-02,AMAR3.SA,blocked,ambiguous_ordinary_share_count
2019-01-02,CAML3.SA,blocked,ambiguous_ordinary_share_count
2019-01-02,ANIM3.SA,blocked,ambiguous_ordinary_share_count
2019-01-02,FESA4.SA,accepted,
2019-01-02,CPLE3.SA,accepted,
2019-01-02,TCSA3.SA,accepted,
2019-01-02,OMGE3.SA,accepted,
2019-01-02,SAPR4.SA,accepted,
2019-01-02,MILS3.SA,blocked,ambiguous_ordinary_share_count
2019-01-02,LOGN3.SA,blocked,no_fre_share_count
2019-01-02,CGAS5.SA,blocked,ambiguous_preferred_class_share_count
2019-01-02,VULC3.SA,accepted,
2019-01-02,HBOR3.SA,accepted,
2019-01-02,AALR3.SA,blocked,ambiguous_ordinary_share_count
2019-01-02,SEDU3.SA,accepted,
2019-01-02,JHSF3.SA,blocked,ambiguous_ordinary_share_count
2019-01-02,PTBL3.SA,accepted,
2019-01-02,LPSB3.SA,blocked,ambiguous_ordinary_share_count
2019-01-02,JSLG3.SA,accepted,
2019-01-02,CLSC4.SA,accepted,
2019-01-02,CPRE3.SA,accepted,
2019-01-02,CARD3.SA,accepted,
2019-01-02,TRIS3.SA,blocked,ambiguous_ordinary_share_count
2019-01-02,ITSA3.SA,accepted,
2019-01-02,ROMI3.SA,accepted,
2019-01-02,RSID3.SA,accepted,
2019-01-02,SHOW3.SA,blocked,ambiguous_ordinary_share_count
2019-01-02,FHER3.SA,accepted,
2019-01-02,TPIS3.SA,accepted,
2019-01-02,VIVT3.SA,accepted,
2019-01-02,AGRO3.SA,accepted,
2019-01-02,GGBR3.SA,accepted,
2019-01-02,APER3.SA,blocked,ambiguous_ordinary_share_count
2019-01-02,ETER3.SA,accepted,
2019-01-02,PFRM3.SA,accepted,
2019-01-02,KLBN4.SA,accepted,
2019-01-02,BRAP3.SA,accepted,
2019-01-02,KEPL3.SA,accepted,
2019-01-02,SHUL4.SA,accepted,
2019-01-02,CESP3.SA,accepted,
2019-01-02,ELPL3.SA,accepted,
2019-01-02,LUPA3.SA,accepted,
2019-01-02,OFSA3.SA,accepted,
2019-01-02,GOAU3.SA,accepted,
2019-01-02,UNIP3.SA,accepted,
2019-01-02,RCSL4.SA,blocked,no_fre_share_count
2019-01-02,CRPG5.SA,accepted,
2019-01-02,TIET4.SA,blocked,ambiguous_preferred_share_count
2019-01-02,JPSA3.SA,blocked,No ITR available by 2019-01-02 for JPSA3.SA
2019-01-02,TESA3.SA,accepted,
2019-01-02,SLED4.SA,accepted,
2019-01-02,FRAS3.SA,blocked,ambiguous_ordinary_share_count
2019-01-02,RNEW11.SA,blocked,unsupported_share_class:UNT     N2
2019-01-02,POSI3.SA,accepted,
2019-01-02,CGRA4.SA,blocked,"1 validation error for FundamentalSnapshot
ev_to_ebit
  Input should be greater than 0 [type=greater_than, input_value=-2.688596650102161, input_type=float]
    For further information visit https://errors.pydantic.dev/2.13/v/greater_than"
2019-01-02,IGBR3.SA,blocked,no_fre_share_count
2019-01-02,AZEV4.SA,blocked,no_fre_share_count
2019-01-02,PNVL3.SA,accepted,
2019-01-02,SGPS3.SA,accepted,
2019-01-02,POMO3.SA,accepted,
2019-01-02,COCE5.SA,blocked,ambiguous_preferred_class_share_count
2019-01-02,BPAN4.SA,accepted,
2019-01-02,UCAS3.SA,accepted,
2019-01-02,TECN3.SA,accepted,
2019-01-02,SAPR3.SA,accepted,
2019-01-02,SANB4.SA,blocked,ambiguous_preferred_share_count
2019-01-02,USIM3.SA,accepted,
2019-01-02,RNEW4.SA,accepted,
2019-01-02,BAUH4.SA,accepted,
2019-01-02,BSEV3.SA,accepted,
2019-01-02,SANB3.SA,blocked,ambiguous_ordinary_share_count
2019-01-02,GSHP3.SA,accepted,
2019-01-02,SCAR3.SA,accepted,
2019-01-02,OGXP3.SA,blocked,no_fre_share_count
2019-01-02,KLBN3.SA,accepted,
2019-01-02,BPHA3.SA,accepted,
2019-01-02,LLIS3.SA,accepted,
2019-01-02,TELB4.SA,blocked,ambiguous_preferred_share_count
2019-01-02,MTSA4.SA,blocked,ambiguous_preferred_share_count
2019-01-02,INEP4.SA,blocked,no_fre_share_count
2019-01-02,CGAS3.SA,blocked,ambiguous_ordinary_share_count
2019-01-02,PINE4.SA,accepted,
2019-01-02,TIET3.SA,blocked,ambiguous_ordinary_share_count
2019-01-02,FRTA3.SA,accepted,
2019-01-02,EUCA4.SA,accepted,
2019-01-02,BMEB4.SA,accepted,
2019-01-02,BRSR3.SA,accepted,
2019-01-02,BOBR4.SA,accepted,
2019-01-02,RNEW3.SA,accepted,
2019-01-02,CRPG6.SA,accepted,
2019-01-02,BEES3.SA,accepted,
2019-01-02,RDNI3.SA,accepted,
2019-01-02,TRPN3.SA,blocked,ambiguous_ordinary_share_count
2019-01-02,BIOM3.SA,blocked,ambiguous_ordinary_share_count
2019-01-02,BRKM3.SA,accepted,
2019-01-02,CTNM4.SA,blocked,ambiguous_preferred_share_count
2019-01-02,RCSL3.SA,blocked,no_fre_share_count
2019-01-02,INEP3.SA,blocked,no_fre_share_count
2019-01-02,CCXC3.SA,accepted,
2019-01-02,UNIP5.SA,accepted,
2019-01-02,CGRA3.SA,blocked,"1 validation error for FundamentalSnapshot
ev_to_ebit
  Input should be greater than 0 [type=greater_than, input_value=-2.6906447779021057, input_type=float]
    For further information visit https://errors.pydantic.dev/2.13/v/greater_than"
2019-01-02,ALPA3.SA,accepted,
2019-01-02,ENGI4.SA,accepted,
2019-01-02,EMAE4.SA,accepted,
2019-01-02,RANI3.SA,blocked,ambiguous_ordinary_share_count
2019-01-02,RAPT3.SA,accepted,
2019-01-02,TCNO4.SA,blocked,no_fre_share_count
2019-01-02,BAZA3.SA,blocked,no_fre_share_count
2019-01-02,BRIV4.SA,blocked,ambiguous_preferred_share_count
2019-01-02,EALT4.SA,accepted,
2019-01-02,CRIV3.SA,blocked,ambiguous_ordinary_share_count
2019-01-02,HBTS5.SA,blocked,ambiguous_preferred_class_share_count
2019-01-02,TAEE4.SA,accepted,
2019-01-02,MGEL4.SA,accepted,
2019-01-02,COCE3.SA,accepted,
2019-01-02,BNBR3.SA,blocked,ambiguous_ordinary_share_count
2019-01-02,BGIP4.SA,accepted,
2019-01-02,MMXM3.SA,accepted,
2019-01-02,TCNO3.SA,blocked,no_fre_share_count
2019-01-02,OSXB3.SA,accepted,
2019-01-02,CTNM3.SA,blocked,ambiguous_ordinary_share_count
2019-01-02,MNDL3.SA,accepted,
2019-01-02,CAMB4.SA,blocked,no_fre_share_count
2019-01-02,REDE3.SA,accepted,
2019-01-02,SLED3.SA,accepted,
2019-01-02,TOYB4.SA,accepted,
2019-01-02,TXRX4.SA,accepted,
2019-01-02,ENGI3.SA,accepted,
2019-01-02,PTNT4.SA,accepted,
2019-01-02,TEKA4.SA,accepted,
2019-01-02,CEDO4.SA,accepted,
2019-01-02,TAEE3.SA,accepted,
2019-01-02,MNPR3.SA,blocked,ambiguous_ordinary_share_count
2019-01-02,ALUP4.SA,blocked,Missing annual/current/comparative CVM value for 3.01 of ALUP4.SA
2019-01-02,CSRN5.SA,accepted,
2019-01-02,ALUP3.SA,blocked,Missing annual/current/comparative CVM value for 3.01 of ALUP3.SA
2019-01-02,WLMM4.SA,blocked,ambiguous_preferred_share_count
2019-01-02,CTSA4.SA,accepted,
2019-01-02,EKTR4.SA,accepted,
2019-01-02,ADHM3.SA,accepted,
2019-01-02,PLAS3.SA,accepted,
2019-01-02,CTKA4.SA,accepted,
2019-01-02,PEAB3.SA,accepted,
2019-01-02,CSRN3.SA,accepted,
2019-01-02,TELB3.SA,blocked,ambiguous_ordinary_share_count
2019-01-02,WHRL3.SA,accepted,
2019-01-02,CESP5.SA,blocked,ambiguous_preferred_class_share_count
2019-01-02,ENMT3.SA,accepted,
2019-01-02,JFEN3.SA,accepted,
2019-01-02,BEES4.SA,accepted,
2019-01-02,CEEB3.SA,blocked,ambiguous_ordinary_share_count
2019-01-02,CTSA3.SA,accepted,
2019-01-02,FESA3.SA,accepted,
2019-01-02,CBEE3.SA,accepted,
2019-01-02,HAGA4.SA,blocked,'DataFrame' object has no attribute 'CNPJ_CIA'
2019-01-02,RANI4.SA,accepted,
2019-01-02,TKNO4.SA,blocked,no_fre_share_count
2019-01-02,ELET5.SA,blocked,ambiguous_preferred_class_share_count
2019-01-02,AFLT3.SA,accepted,
2019-01-02,MWET4.SA,blocked,no_fre_share_count
2019-01-02,BPAC5.SA,blocked,ambiguous_preferred_class_share_count
2019-01-02,BPAC3.SA,blocked,ambiguous_ordinary_share_count
2019-01-02,ELEK4.SA,accepted,
2019-01-02,HETA4.SA,blocked,no_fre_share_count
2019-01-02,USIM6.SA,accepted,
2020-01-02,PETR4.SA,accepted,
2020-01-02,VALE3.SA,accepted,
2020-01-02,ITUB4.SA,accepted,
2020-01-02,BBDC4.SA,accepted,
2020-01-02,BBAS3.SA,accepted,
2020-01-02,MGLU3.SA,accepted,
2020-01-02,B3SA3.SA,accepted,
2020-01-02,ABEV3.SA,accepted,
2020-01-02,PETR3.SA,accepted,
2020-01-02,ITSA4.SA,accepted,
2020-01-02,GNDI3.SA,accepted,
2020-01-02,GGBR4.SA,accepted,
2020-01-02,RENT3.SA,accepted,
2020-01-02,SUZB3.SA,accepted,
2020-01-02,LREN3.SA,accepted,
2020-01-02,BRFS3.SA,accepted,
2020-01-02,NTCO3.SA,blocked,no_fre_share_count
2020-01-02,RAIL3.SA,accepted,
2020-01-02,IRBR3.SA,accepted,
2020-01-02,GOLL4.SA,accepted,
2020-01-02,ELET3.SA,accepted,
2020-01-02,HAPV3.SA,blocked,ambiguous_ordinary_share_count
2020-01-02,BRDT3.SA,blocked,no_fre_share_count
2020-01-02,SBSP3.SA,accepted,
2020-01-02,BPAC11.SA,blocked,unsupported_share_class:UNT     N2
2020-01-02,COGN3.SA,accepted,
2020-01-02,SULA11.SA,blocked,unsupported_share_class:UNT EJ  N2
2020-01-02,RADL3.SA,accepted,
2020-01-02,CSNA3.SA,accepted,
2020-01-02,UGPA3.SA,accepted,
2020-01-02,AZUL4.SA,accepted,
2020-01-02,EQTL3.SA,accepted,
2020-01-02,CIEL3.SA,accepted,
2020-01-02,WEGE3.SA,accepted,
2020-01-02,BRML3.SA,accepted,
2020-01-02,USIM5.SA,accepted,
2020-01-02,CVCB3.SA,accepted,
2020-01-02,YDUQ3.SA,accepted,
2020-01-02,TOTS3.SA,accepted,
2020-01-02,LAME4.SA,accepted,
2020-01-02,QUAL3.SA,accepted,
2020-01-02,BBSE3.SA,accepted,
2020-01-02,PCAR4.SA,accepted,
2020-01-02,CMIG4.SA,accepted,
2020-01-02,CYRE3.SA,blocked,ambiguous_ordinary_share_count
2020-01-02,MRVE3.SA,accepted,
2020-01-02,OIBR3.SA,blocked,ambiguous_ordinary_share_count
2020-01-02,BBDC3.SA,accepted,
2020-01-02,ELET6.SA,blocked,ambiguous_preferred_class_share_count
2020-01-02,GOAU4.SA,accepted,
2020-01-02,CSAN3.SA,accepted,
2020-01-02,MULT3.SA,accepted,
2020-01-02,MRFG3.SA,accepted,
2020-01-02,SANB11.SA,blocked,unsupported_share_class:UNT
2020-01-02,BRKM5.SA,blocked,ambiguous_preferred_class_share_count
2020-01-02,KLBN11.SA,blocked,unsupported_share_class:UNT EJ  N2
2020-01-02,ENGI11.SA,blocked,unsupported_share_class:UNT     N2
2020-01-02,CPFE3.SA,accepted,
2020-01-02,CRFB3.SA,blocked,ambiguous_ordinary_share_count
2020-01-02,HYPE3.SA,accepted,
2020-01-02,EGIE3.SA,accepted,
2020-01-02,CPLE6.SA,accepted,
2020-01-02,BEEF3.SA,accepted,
2020-01-02,EZTC3.SA,accepted,
2020-01-02,ENEV3.SA,accepted,
2020-01-02,HGTX3.SA,blocked,no_fre_share_count
2020-01-02,ENBR3.SA,accepted,
2020-01-02,LIGT3.SA,accepted,
2020-01-02,ALSO3.SA,blocked,ambiguous_ordinary_share_count
2020-01-02,NEOE3.SA,accepted,
2020-01-02,SAPR11.SA,blocked,unsupported_share_class:UNT EJ  N2
2020-01-02,VIVA3.SA,blocked,no_fre_share_count
2020-01-02,BRAP4.SA,accepted,
2020-01-02,MDIA3.SA,accepted,
2020-01-02,BIDI11.SA,blocked,unsupported_share_class:UNT EJ  N2
2020-01-02,CSMG3.SA,accepted,
2020-01-02,FLRY3.SA,blocked,ambiguous_ordinary_share_count
2020-01-02,EMBR3.SA,accepted,
2020-01-02,ECOR3.SA,accepted,
2020-01-02,TAEE11.SA,blocked,unsupported_share_class:UNT     N2
2020-01-02,LCAM3.SA,blocked,ambiguous_ordinary_share_count
2020-01-02,PSSA3.SA,accepted,
2020-01-02,SMLS3.SA,blocked,ambiguous_ordinary_share_count
2020-01-02,CEAB3.SA,blocked,no_fre_share_count
2020-01-02,BIDI4.SA,accepted,
2020-01-02,CESP6.SA,blocked,ambiguous_preferred_class_share_count
2020-01-02,PRIO3.SA,blocked,ambiguous_ordinary_share_count
2020-01-02,ALPA4.SA,blocked,ambiguous_preferred_share_count
2020-01-02,BPAN4.SA,accepted,
2020-01-02,RAPT4.SA,accepted,
2020-01-02,BRPR3.SA,accepted,
2020-01-02,TEND3.SA,blocked,ambiguous_ordinary_share_count
2020-01-02,DTEX3.SA,blocked,no_fre_share_count
2020-01-02,LAME3.SA,accepted,
2020-01-02,MOVI3.SA,blocked,ambiguous_ordinary_share_count
2020-01-02,BRSR6.SA,accepted,
2020-01-02,BMGB4.SA,accepted,
2020-01-02,GFSA3.SA,accepted,
2020-01-02,MYPK3.SA,accepted,
2020-01-02,TCSA3.SA,accepted,
2020-01-02,EVEN3.SA,accepted,
2020-01-02,AMAR3.SA,blocked,ambiguous_ordinary_share_count
2020-01-02,POSI3.SA,accepted,
2020-01-02,POMO4.SA,accepted,
2020-01-02,JHSF3.SA,blocked,ambiguous_ordinary_share_count
2020-01-02,SLCE3.SA,accepted,
2020-01-02,LOGN3.SA,blocked,no_fre_share_count
2020-01-02,ALUP11.SA,blocked,unsupported_share_class:UNT     N2
2020-01-02,HBOR3.SA,accepted,
2020-01-02,STBP3.SA,accepted,
2020-01-02,TRIS3.SA,blocked,ambiguous_ordinary_share_count
2020-01-02,OMGE3.SA,blocked,ambiguous_ordinary_share_count
2020-01-02,CMIG3.SA,accepted,
2020-01-02,SMTO3.SA,accepted,
2020-01-02,ITUB3.SA,accepted,
2020-01-02,TIET11.SA,blocked,unsupported_share_class:UNT     N2
2020-01-02,SEER3.SA,blocked,ambiguous_ordinary_share_count
2020-01-02,SQIA3.SA,blocked,"1 validation error for FundamentalSnapshot
ev_to_ebit
  Input should be greater than 0 [type=greater_than, input_value=-10.38642752985543, input_type=float]
    For further information visit https://errors.pydantic.dev/2.13/v/greater_than"
2020-01-02,GRND3.SA,accepted,
2020-01-02,TGMA3.SA,blocked,Missing annual/current/comparative CVM value for 3.01 of TGMA3.SA
2020-01-02,CAML3.SA,blocked,ambiguous_ordinary_share_count
2020-01-02,ABCB4.SA,accepted,
2020-01-02,ENAT3.SA,accepted,
2020-01-02,DIRR3.SA,accepted,
2020-01-02,MEAL3.SA,accepted,
2020-01-02,SAPR4.SA,blocked,ambiguous_preferred_share_count
2020-01-02,JSLG3.SA,blocked,ambiguous_ordinary_share_count
2020-01-02,MILS3.SA,accepted,
2020-01-02,LOGG3.SA,accepted,
2020-01-02,VLID3.SA,accepted,
2020-01-02,TASA4.SA,blocked,ambiguous_preferred_share_count
2020-01-02,RLOG3.SA,blocked,ambiguous_ordinary_share_count
2020-01-02,CPLE3.SA,accepted,
2020-01-02,JPSA3.SA,blocked,no_fre_share_count
2020-01-02,LEVE3.SA,accepted,
2020-01-02,ANIM3.SA,blocked,ambiguous_ordinary_share_count
2020-01-02,LPSB3.SA,blocked,ambiguous_ordinary_share_count
2020-01-02,PARD3.SA,accepted,
2020-01-02,FESA4.SA,accepted,
2020-01-02,UNIP6.SA,blocked,ambiguous_preferred_class_share_count
2020-01-02,BIDI3.SA,accepted,
2020-01-02,AALR3.SA,blocked,ambiguous_ordinary_share_count
2020-01-02,VULC3.SA,accepted,
2020-01-02,GSHP3.SA,accepted,
2020-01-02,PFRM3.SA,accepted,
2020-01-02,COCE5.SA,blocked,ambiguous_preferred_class_share_count
2020-01-02,KEPL3.SA,accepted,
2020-01-02,FHER3.SA,accepted,
2020-01-02,ITSA3.SA,accepted,
2020-01-02,PTBL3.SA,accepted,
2020-01-02,KLBN4.SA,accepted,
2020-01-02,VIVT3.SA,accepted,
2020-01-02,CARD3.SA,accepted,
2020-01-02,VIVR3.SA,accepted,
2020-01-02,UCAS3.SA,accepted,
2020-01-02,ROMI3.SA,accepted,
2020-01-02,OIBR4.SA,accepted,
2020-01-02,PINE4.SA,accepted,
2020-01-02,ETER3.SA,accepted,
2020-01-02,TASA3.SA,accepted,
2020-01-02,SHUL4.SA,blocked,ambiguous_preferred_share_count
2020-01-02,RSID3.SA,accepted,
2020-01-02,SCAR3.SA,accepted,
2020-01-02,FRAS3.SA,blocked,ambiguous_ordinary_share_count
2020-01-02,EUCA4.SA,accepted,
2020-01-02,TIET4.SA,blocked,ambiguous_preferred_share_count
2020-01-02,RCSL4.SA,accepted,
2020-01-02,APER3.SA,blocked,ambiguous_ordinary_share_count
2020-01-02,LLIS3.SA,accepted,
2020-01-02,AGRO3.SA,accepted,
2020-01-02,SGPS3.SA,accepted,
2020-01-02,SHOW3.SA,blocked,ambiguous_ordinary_share_count
2020-01-02,TELB4.SA,blocked,no_fre_share_count
2020-01-02,TECN3.SA,accepted,
2020-01-02,SAPR3.SA,blocked,ambiguous_ordinary_share_count
2020-01-02,CGAS5.SA,accepted,
2020-01-02,EUCA3.SA,accepted,
2020-01-02,GGBR3.SA,accepted,
2020-01-02,PDGR3.SA,blocked,ambiguous_ordinary_share_count
2020-01-02,BRAP3.SA,accepted,
2020-01-02,KLBN3.SA,accepted,
2020-01-02,CLSC4.SA,accepted,
2020-01-02,ALUP3.SA,accepted,
2020-01-02,BPAN10.SA,accepted,
2020-01-02,PINE10.SA,accepted,
2020-01-02,GOAU3.SA,accepted,
2020-01-02,CESP3.SA,blocked,ambiguous_ordinary_share_count
2020-01-02,SANB4.SA,blocked,ambiguous_preferred_share_count
2020-01-02,TPIS3.SA,accepted,
2020-01-02,EQPA3.SA,accepted,
2020-01-02,OFSA3.SA,blocked,Missing annual/current/comparative CVM value for 3.01 of OFSA3.SA
2020-01-02,LUPA3.SA,accepted,
2020-01-02,TESA3.SA,accepted,
2020-01-02,SLED4.SA,accepted,
2020-01-02,USIM3.SA,accepted,
2020-01-02,TIET3.SA,blocked,ambiguous_ordinary_share_count
2020-01-02,POMO3.SA,accepted,
2020-01-02,IGBR3.SA,blocked,no_fre_share_count
2020-01-02,RDNI3.SA,accepted,
2020-01-02,CGRA4.SA,blocked,"1 validation error for FundamentalSnapshot
ev_to_ebit
  Input should be greater than 0 [type=greater_than, input_value=-1.032105952705324, input_type=float]
    For further information visit https://errors.pydantic.dev/2.13/v/greater_than"
2020-01-02,BIOM3.SA,blocked,ambiguous_ordinary_share_count
2020-01-02,CRPG5.SA,accepted,
2020-01-02,TAEE4.SA,accepted,
2020-01-02,BOBR4.SA,accepted,
2020-01-02,SANB3.SA,blocked,ambiguous_ordinary_share_count
2020-01-02,RNEW11.SA,blocked,unsupported_share_class:UNT     N2
2020-01-02,RPMG3.SA,blocked,no_fre_share_count
2020-01-02,ADHM3.SA,blocked,Missing annual/current/comparative CVM value for 3.01 of ADHM3.SA
2020-01-02,JFEN3.SA,blocked,No ITR available by 2020-01-02 for JFEN3.SA
2020-01-02,AZEV4.SA,blocked,no_fre_share_count
2020-01-02,WHRL4.SA,blocked,no_fre_share_count
2020-01-02,TCNO4.SA,blocked,no_fre_share_count
2020-01-02,EMAE4.SA,accepted,
2020-01-02,EALT4.SA,accepted,
2020-01-02,SLED3.SA,accepted,
2020-01-02,TAEE3.SA,accepted,
2020-01-02,HAGA4.SA,blocked,'DataFrame' object has no attribute 'CNPJ_CIA'
2020-01-02,CTNM4.SA,blocked,ambiguous_preferred_share_count
2020-01-02,BRKM3.SA,accepted,
2020-01-02,CAMB3.SA,blocked,no_fre_share_count
2020-01-02,BEES3.SA,accepted,
2020-01-02,CEBR6.SA,blocked,no_fre_share_count
2020-01-02,PTNT4.SA,accepted,
2020-01-02,ALPA3.SA,blocked,ambiguous_ordinary_share_count
2020-01-02,TEKA4.SA,blocked,no_fre_share_count
2020-01-02,UNIP3.SA,blocked,ambiguous_ordinary_share_count
2020-01-02,MOAR3.SA,accepted,
2020-01-02,MTSA4.SA,blocked,ambiguous_preferred_share_count
2020-01-02,TCNO3.SA,blocked,no_fre_share_count
2020-01-02,EEEL3.SA,accepted,
2020-01-02,MMXM3.SA,accepted,
2020-01-02,INEP4.SA,blocked,ambiguous_preferred_share_count
2020-01-02,RNEW3.SA,accepted,
2020-01-02,RNEW4.SA,accepted,
2020-01-02,MNPR3.SA,blocked,ambiguous_ordinary_share_count
2020-01-02,AFLT3.SA,accepted,
2020-01-02,ENGI3.SA,accepted,
2020-01-02,ALUP4.SA,accepted,
2020-01-02,RANI3.SA,blocked,ambiguous_ordinary_share_count
2020-01-02,INEP3.SA,blocked,ambiguous_ordinary_share_count
2020-01-02,BMEB4.SA,accepted,
2020-01-02,CGAS3.SA,blocked,ambiguous_ordinary_share_count
2020-01-02,BAUH4.SA,blocked,no_fre_share_count
2020-01-02,CEBR3.SA,blocked,no_fre_share_count
2020-01-02,GEPA4.SA,accepted,
2020-01-02,WHRL3.SA,blocked,no_fre_share_count
2020-01-02,RCSL3.SA,accepted,
2020-01-02,BRSR3.SA,accepted,
2020-01-02,AZEV3.SA,blocked,no_fre_share_count
2020-01-02,BNBR3.SA,blocked,ambiguous_ordinary_share_count
2020-01-02,BSEV3.SA,accepted,
2020-01-02,BAZA3.SA,blocked,no_fre_share_count
2020-01-02,ENMT4.SA,accepted,
2020-01-02,RAPT3.SA,accepted,
2020-01-02,CRPG6.SA,blocked,"1 validation error for FundamentalSnapshot
ev_to_ebit
  Input should be greater than 0 [type=greater_than, input_value=-0.3669826852696258, input_type=float]
    For further information visit https://errors.pydantic.dev/2.13/v/greater_than"
2020-01-02,ELEK4.SA,accepted,
2020-01-02,ENGI4.SA,accepted,
2020-01-02,UNIP5.SA,blocked,ambiguous_preferred_class_share_count
2020-01-02,BDLL4.SA,accepted,
2020-01-02,MNDL3.SA,accepted,
2020-01-02,CGRA3.SA,blocked,"1 validation error for FundamentalSnapshot
ev_to_ebit
  Input should be greater than 0 [type=greater_than, input_value=-1.034777777043934, input_type=float]
    For further information visit https://errors.pydantic.dev/2.13/v/greater_than"
2020-01-02,OSXB3.SA,accepted,
2020-01-02,DASA3.SA,blocked,ambiguous_ordinary_share_count
2020-01-02,BMEB3.SA,blocked,ambiguous_ordinary_share_count
2020-01-02,BGIP4.SA,accepted,
2020-01-02,EALT3.SA,accepted,
2020-01-02,BRGE3.SA,accepted,
2020-01-02,MERC4.SA,accepted,
2020-01-02,CEEB3.SA,blocked,ambiguous_ordinary_share_count
2020-01-02,CTSA3.SA,accepted,
2020-01-02,SNSY5.SA,blocked,no_fre_share_count
2020-01-02,LUXM4.SA,blocked,ambiguous_preferred_share_count
2020-01-02,WLMM4.SA,blocked,ambiguous_preferred_share_count
2020-01-02,PLAS3.SA,accepted,
2020-01-02,BRIV4.SA,accepted,
2020-01-02,TXRX4.SA,accepted,
